1670091135.507544; 611855; 13
1670091135.531969; 611880; 13
1670091135.556965; 611905; 13
1670091135.581965; 611930; 13
1670091135.606971; 611955; 13
1670091135.631979; 611980; 13
1670091135.656972; 612005; 13
1670091135.681971; 612030; 13
1670091135.706965; 612055; 13
1670091135.731970; 612080; 13
1670091135.756966; 612105; 13
1670091135.781965; 612130; 13
1670091135.806968; 612155; 13
1670091135.831975; 612180; 13
1670091135.856972; 612205; 13
1670091135.881971; 612230; 13
1670091135.906971; 612255; 13
1670091135.931975; 612280; 13
1670091135.956972; 612305; 13
1670091135.981971; 612330; 13
1670091136.006969; 612355; 13
1670091136.164124; 612512; 13
1670091136.188966; 612537; 13
1670091136.213971; 612562; 13
1670091136.238971; 612587; 13
1670091136.263975; 612612; 13
1670091136.288972; 612637; 13
1670091136.313971; 612662; 13
1670091136.338971; 612687; 13
1670091136.363975; 612712; 13
1670091136.388972; 612737; 13
1670091136.413971; 612762; 13
1670091136.438965; 612787; 13
1670091136.463965; 612812; 13
1670091136.488970; 612837; 13
1670091136.513966; 612862; 13
1670091136.538965; 612887; 13
1670091136.563965; 612912; 13
1670091136.588979; 612937; 13
1670091136.613972; 612962; 13
1670091136.638965; 612987; 13
1670091136.663965; 613012; 13
1670091136.688970; 613037; 13
1670091136.713972; 613062; 13
1670091136.738970; 613087; 13
1670091136.763971; 613112; 13
1670091136.788975; 613137; 13
1670091136.813972; 613162; 13
1670091136.838965; 613187; 13
1670091136.863965; 613212; 13
1670091136.888970; 613237; 13
1670091136.913966; 613262; 13
1670091136.938965; 613287; 13
1670091136.963965; 613312; 13
1670091136.988979; 613337; 13
1670091137.013972; 613362; 13
1670091137.038972; 613387; 13
1670091137.063972; 613412; 13
1670091137.088976; 613437; 13
1670091137.113967; 613462; 13
1670091137.138971; 613487; 13
1670091137.163970; 613512; 13
1670091137.188975; 613537; 13
1670091137.213972; 613562; 13
1670091137.238971; 613587; 13
1670091137.263970; 613612; 13
1670091137.288970; 613637; 13
1670091137.313975; 613662; 13
1670091137.338972; 613687; 13
1670091137.363971; 613712; 13
1670091137.388970; 613737; 13
1670091137.413979; 613762; 13
1670091137.438972; 613787; 13
1670091137.463971; 613812; 13
1670091137.488971; 613837; 13
1670091137.513975; 613862; 13
1670091137.538972; 613887; 13
1670091137.563971; 613912; 13
1670091137.588971; 613937; 13
1670091137.613975; 613962; 13
1670091137.638972; 613987; 13
1670091137.663970; 614012; 13
1670091137.688971; 614037; 13
1670091137.713975; 614062; 13
1670091137.738972; 614087; 13
1670091137.763970; 614112; 13
1670091137.788971; 614137; 13
1670091137.813979; 614162; 13
1670091137.838972; 614187; 13
1670091137.863971; 614212; 13
1670091137.888971; 614237; 13
1670091137.913975; 614262; 13
1670091137.938972; 614287; 13
1670091137.963971; 614312; 13
1670091137.988971; 614337; 13
1670091138.013974; 614362; 13
