1670090081.006971; 489680; 28
1670090081.031678; 489705; 30
1670090081.056671; 489730; 30
1670090081.081676; 489755; 30
1670090081.106676; 489780; 30
1670090081.131689; 489805; 32
1670090081.156671; 489830; 32
1670090081.181670; 489855; 32
1670090081.206669; 489880; 32
1670090081.231674; 489905; 31
1670090081.256671; 489930; 31
1670090081.281675; 489955; 31
1670090081.306675; 489980; 31
1670090081.331680; 490005; 32
1670090081.356676; 490030; 32
1670090081.381669; 490055; 32
1670090081.406669; 490080; 32
1670090081.431674; 490105; 33
1670090081.456671; 490130; 33
1670090081.481675; 490155; 33
1670090081.506669; 490180; 33
1670090081.663042; 490336; 35
1670090081.687676; 490361; 35
1670090081.712669; 490386; 35
1670090081.737670; 490411; 28
1670090081.762674; 490436; 28
1670090081.787671; 490461; 28
1670090081.812670; 490486; 28
1670090081.837669; 490511; 20
1670090081.862674; 490536; 20
1670090081.887671; 490561; 20
1670090081.912670; 490586; 20
1670090081.937669; 490611; 19
1670090081.962670; 490636; 19
1670090081.987674; 490661; 19
1670090082.012671; 490686; 19
1670090082.037676; 490711; 19
1670090082.062676; 490736; 19
1670090082.087679; 490761; 19
1670090082.112672; 490786; 19
1670090082.137675; 490811; 18
1670090082.162670; 490836; 18
1670090082.187674; 490861; 18
1670090082.212671; 490886; 18
1670090082.237670; 490911; 18
1670090082.262669; 490936; 18
1670090082.287674; 490961; 18
1670090082.312676; 490986; 18
1670090082.337675; 491011; 18
1670090082.362675; 491036; 18
1670090082.387674; 491061; 18
1670090082.412671; 491086; 18
1670090082.437669; 491111; 18
1670090082.462669; 491136; 18
1670090082.487683; 491161; 18
1670090082.512671; 491186; 18
1670090082.537669; 491211; 18
1670090082.562669; 491236; 18
1670090082.587674; 491261; 18
1670090082.612671; 491286; 18
1670090082.637669; 491311; 18
1670090082.662669; 491336; 18
1670090082.687674; 491361; 18
1670090082.712700; 491386; 18
1670090082.737675; 491411; 18
1670090082.762675; 491436; 18
1670090082.787675; 491461; 18
1670090082.812680; 491486; 18
1670090082.837676; 491511; 18
1670090082.862675; 491536; 18
1670090082.887670; 491561; 18
1670090082.912700; 491586; 18
1670090082.937671; 491611; 18
1670090082.962669; 491636; 19
1670090082.987675; 491661; 19
1670090083.012680; 491686; 19
1670090083.037672; 491711; 19
1670090083.062671; 491736; 19
1670090083.087676; 491761; 19
1670090083.112681; 491786; 19
1670090083.137676; 491811; 19
1670090083.162675; 491836; 19
1670090083.187670; 491861; 19
1670090083.212674; 491886; 19
1670090083.237671; 491911; 19
1670090083.262670; 491936; 18
1670090083.287669; 491961; 18
1670090083.312678; 491986; 18
1670090083.337671; 492011; 18
1670090083.362670; 492036; 18
1670090083.387675; 492061; 18
1670090083.412680; 492086; 18
1670090083.437676; 492111; 18
1670090083.462675; 492136; 19
1670090083.487675; 492161; 19
1670090083.512678; 492186; 19
1670090083.537672; 492211; 19
1670090083.562675; 492236; 19
1670090083.587675; 492261; 19
1670090083.612675; 492286; 19
1670090083.637674; 492311; 19
1670090083.662671; 492336; 19
1670090083.687669; 492361; 19
1670090083.712669; 492386; 19
1670090083.737696; 492411; 19
1670090083.762671; 492436; 19
1670090083.787670; 492461; 19
1670090083.812669; 492486; 19
1670090083.837674; 492511; 19
1670090083.862671; 492536; 19
1670090083.887669; 492561; 19
1670090083.912669; 492586; 19
1670090083.937680; 492611; 19
1670090083.962676; 492636; 19
1670090083.987675; 492661; 20
1670090084.012675; 492686; 20
1670090084.037681; 492711; 20
1670090084.062677; 492736; 20
1670090084.087676; 492761; 20
1670090084.112676; 492786; 20
1670090084.137678; 492811; 20
1670090084.162671; 492836; 20
1670090084.187670; 492861; 20
1670090084.212669; 492886; 20
1670090084.237674; 492911; 20
1670090084.262671; 492936; 20
1670090084.287669; 492961; 20
1670090084.312669; 492986; 20
1670090084.337678; 493011; 20
1670090084.362677; 493036; 20
1670090084.387669; 493061; 20
1670090084.412669; 493086; 20
1670090084.437670; 493111; 20
1670090084.462674; 493136; 20
1670090084.487671; 493161; 20
1670090084.512670; 493186; 20
1670090084.537669; 493211; 20
1670090084.562683; 493236; 20
1670090084.587676; 493261; 20
1670090084.612670; 493286; 20
1670090084.637669; 493311; 20
1670090084.662674; 493336; 20
1670090084.687671; 493361; 20
1670090084.712669; 493386; 20
1670090084.737670; 493411; 20
1670090084.762674; 493436; 20
1670090084.787671; 493461; 20
1670090084.812669; 493486; 21
1670090084.837669; 493511; 21
1670090084.862674; 493536; 21
1670090084.887671; 493561; 21
1670090084.912670; 493586; 21
1670090084.937669; 493611; 21
1670090084.962686; 493636; 21
1670090084.987676; 493661; 21
1670090085.012687; 493686; 20
1670090085.037676; 493711; 20
1670090085.062675; 493736; 20
1670090085.087672; 493761; 20
1670090085.112671; 493786; 20
1670090085.137669; 493811; 20
1670090085.162669; 493836; 20
1670090085.187680; 493861; 20
1670090085.212676; 493886; 21
1670090085.237675; 493911; 21
1670090085.262675; 493936; 21
1670090085.287680; 493961; 21
1670090085.312676; 493986; 22
1670090085.337675; 494011; 22
1670090085.362675; 494036; 22
1670090085.387683; 494061; 22
1670090085.412676; 494086; 22
1670090085.437675; 494111; 22
1670090085.462675; 494136; 22
1670090085.487679; 494161; 22
1670090085.512676; 494186; 22
1670090085.537675; 494211; 22
1670090085.562675; 494236; 22
1670090085.587679; 494261; 22
1670090085.612676; 494286; 22
1670090085.637675; 494311; 22
1670090085.662675; 494336; 22
1670090085.687680; 494361; 22
1670090085.712676; 494386; 22
1670090085.737675; 494411; 22
1670090085.762675; 494436; 22
1670090085.787678; 494461; 22
1670090085.812671; 494486; 23
1670090085.837675; 494511; 23
1670090085.862675; 494536; 23
1670090085.887674; 494561; 23
1670090085.912671; 494586; 23
1670090085.937669; 494611; 23
1670090085.962669; 494636; 23
1670090085.987675; 494661; 23
1670090086.012674; 494686; 23
1670090086.037677; 494711; 23
1670090086.062676; 494736; 23
1670090086.087676; 494761; 23
1670090086.112681; 494786; 23
1670090086.137671; 494811; 24
1670090086.162669; 494836; 24
1670090086.187669; 494861; 24
1670090086.212683; 494886; 24
1670090086.237676; 494911; 25
1670090086.262669; 494936; 25
1670090086.287669; 494961; 25
1670090086.312674; 494986; 25
1670090086.337671; 495011; 25
1670090086.362669; 495036; 25
1670090086.387675; 495061; 25
1670090086.412674; 495086; 25
1670090086.437671; 495111; 25
1670090086.462669; 495136; 25
1670090086.487670; 495161; 25
1670090086.512674; 495186; 25
1670090086.537671; 495211; 25
1670090086.562669; 495236; 25
1670090086.587669; 495261; 25
1670090086.612683; 495286; 25
1670090086.637676; 495311; 25
1670090086.662675; 495336; 25
1670090086.687675; 495361; 25
1670090086.712673; 495386; 25
1670090086.737672; 495411; 27
1670090086.762675; 495436; 27
1670090086.787675; 495461; 27
1670090086.812669; 495486; 27
1670090086.837674; 495511; 25
1670090086.862671; 495536; 25
1670090086.887669; 495561; 25
1670090086.912669; 495586; 25
1670090086.937674; 495611; 25
1670090086.962671; 495636; 25
1670090086.987669; 495661; 25
1670090087.012670; 495686; 25
1670090087.037684; 495711; 25
1670090087.062677; 495736; 25
1670090087.087676; 495761; 25
1670090087.112676; 495786; 25
1670090087.137680; 495811; 25
1670090087.162676; 495836; 26
1670090087.187675; 495861; 26
1670090087.212675; 495886; 26
1670090087.237674; 495911; 26
1670090087.262671; 495936; 26
1670090087.287670; 495961; 26
1670090087.312669; 495986; 26
1670090087.337674; 496011; 26
1670090087.362671; 496036; 26
1670090087.387669; 496061; 26
1670090087.412669; 496086; 26
1670090087.437683; 496111; 26
1670090087.462676; 496136; 27
