0_24,-1.2001422415294394
0_49,-1.1089523843127251
0_74,-1.3825219559628679
0_99,-1.2913320987461536
0_107,-1.2913320987461536
0_116,-1.2913320987461536
0_124,-1.3825219559628679
0_132,-1.1089523843127251
0_141,-1.017762527096011
0_149,-0.8353828126625824
0_157,-1.1089523843127251
0_166,-1.473711813179582
0_174,-1.473711813179582
0_182,-1.2913320987461536
0_191,-1.2913320987461536
0_199,-1.2913320987461536
0_200,-1.2913320987461536
0_207,-1.2001422415294394
0_208,-1.2001422415294394
0_215,-1.1089523843127251
0_216,-1.1089523843127251
0_223,-1.2913320987461536
0_224,-1.2913320987461536
0_225,-1.2913320987461536
0_232,-1.1089523843127251
0_233,-1.1089523843127251
0_240,-1.2913320987461536
0_241,-1.2913320987461536
0_248,-1.1089523843127251
0_249,-1.1089523843127251
0_250,-1.1089523843127251
0_257,-1.2913320987461536
0_258,-1.2913320987461536
0_265,-1.3825219559628679
0_266,-1.2913320987461536
0_273,-1.017762527096011
0_274,-1.017762527096011
0_290,-1.017762527096011
0_291,-1.017762527096011
0_298,-1.017762527096011
0_299,-1.017762527096011
0_300,-1.017762527096011
0_307,-1.3825219559628679
0_308,-1.3825219559628679
0_315,-1.3825219559628679
0_316,-1.3825219559628679
0_323,-1.473711813179582
0_324,-1.473711813179582
0_325,-1.3825219559628679
0_332,-1.3825219559628679
0_333,-1.3825219559628679
0_340,-1.3825219559628679
0_341,-1.3825219559628679
0_348,-1.3825219559628679
0_349,-1.3825219559628679
0_350,-1.3825219559628679
0_357,-1.3825219559628679
0_358,-1.3825219559628679
0_365,-1.3825219559628679
0_366,-1.3825219559628679
0_373,-1.3825219559628679
0_374,-1.3825219559628679
0_383,-1.3825219559628679
0_390,-1.3825219559628679
0_399,-1.3825219559628679
0_401,-1.3825219559628679
0_406,-1.473711813179582
0_408,-1.473711813179582
0_415,-1.473711813179582
0_417,-1.473711813179582
0_422,-1.473711813179582
0_424,-1.3825219559628679
0_426,-1.3825219559628679
0_431,-1.3825219559628679
0_433,-1.3825219559628679
0_440,-1.3825219559628679
0_442,-1.3825219559628679
0_447,-1.3825219559628679
0_449,-1.3825219559628679
0_451,-1.3825219559628679
0_456,-1.473711813179582
0_458,-1.3825219559628679
0_465,-1.3825219559628679
0_467,-1.3825219559628679
0_472,-1.3825219559628679
0_474,-1.3825219559628679
0_476,-1.3825219559628679
0_481,-1.3825219559628679
0_483,-1.3825219559628679
0_490,-1.3825219559628679
0_492,-1.3825219559628679
0_497,-1.3825219559628679
0_499,-1.473711813179582
0_501,-1.473711813179582
0_506,-1.3825219559628679
0_508,-1.3825219559628679
0_515,-1.3825219559628679
0_517,-1.3825219559628679
0_522,-1.3825219559628679
0_524,-1.3825219559628679
0_526,-1.3825219559628679
0_531,-1.3825219559628679
0_533,-1.3825219559628679
0_540,-1.473711813179582
0_542,-1.3825219559628679
0_547,-1.3825219559628679
0_549,-1.3825219559628679
0_551,-1.3825219559628679
0_556,-1.3825219559628679
0_558,-1.3825219559628679
0_565,-1.473711813179582
0_567,-1.473711813179582
0_572,-1.473711813179582
0_574,-1.473711813179582
0_576,-1.3825219559628679
0_581,-1.3825219559628679
0_583,-1.3825219559628679
0_590,-1.3825219559628679
0_592,-1.3825219559628679
0_597,-1.473711813179582
0_599,-1.473711813179582
0_601,-1.473711813179582
0_606,-1.473711813179582
0_608,-1.473711813179582
0_615,-1.473711813179582
0_617,-1.473711813179582
0_622,-1.473711813179582
0_624,-1.473711813179582
0_626,-1.473711813179582
0_631,-1.473711813179582
0_633,-1.473711813179582
0_640,-1.473711813179582
0_642,-1.473711813179582
0_647,-1.473711813179582
0_649,-1.473711813179582
0_651,-1.473711813179582
0_656,-1.473711813179582
0_658,-1.473711813179582
0_665,-1.473711813179582
0_667,-1.473711813179582
0_672,-1.473711813179582
0_674,-1.473711813179582
0_676,-1.473711813179582
0_681,-1.473711813179582
0_683,-1.473711813179582
0_690,-1.473711813179582
0_692,-1.473711813179582
0_697,-1.473711813179582
0_699,-1.473711813179582
0_701,-1.473711813179582
0_706,-1.3825219559628679
0_708,-1.473711813179582
0_715,-1.3825219559628679
0_717,-1.3825219559628679
0_722,-1.473711813179582
0_724,-1.3825219559628679
0_726,-1.3825219559628679
0_731,-1.3825219559628679
0_733,-1.3825219559628679
0_740,-1.3825219559628679
0_742,-1.3825219559628679
0_747,-1.3825219559628679
0_749,-1.3825219559628679
0_751,-1.3825219559628679
0_756,-1.3825219559628679
0_758,-1.3825219559628679
0_765,-1.3825219559628679
0_767,-1.3825219559628679
0_772,-1.3825219559628679
0_774,-1.2913320987461536
0_776,-1.2913320987461536
0_781,-1.2001422415294394
0_783,-1.1089523843127251
0_790,-1.1089523843127251
0_792,-1.1089523843127251
0_797,-1.1089523843127251
0_799,-1.1089523843127251
0_801,-1.1089523843127251
0_803,-1.1089523843127251
0_804,-1.1089523843127251
0_806,-1.1089523843127251
0_808,-1.1089523843127251
0_810,-1.1089523843127251
0_813,-1.1089523843127251
0_815,-1.017762527096011
0_817,-1.017762527096011
0_819,-0.2882436693622969
0_820,0.2588954739379885
0_822,0.2588954739379885
0_824,0.6236549028048453
0_826,0.7148447600215596
0_828,0.8060346172382739
0_829,0.8060346172382739
0_831,0.8060346172382739
0_833,1.1707940461051307
0_835,1.1707940461051307
0_838,1.1707940461051307
0_840,1.1707940461051307
0_842,1.1707940461051307
0_844,1.261983903321845
0_845,1.261983903321845
0_847,1.1707940461051307
0_849,1.1707940461051307
0_851,1.1707940461051307
0_853,1.1707940461051307
0_854,1.3531737605385592
0_856,1.3531737605385592
0_858,1.3531737605385592
0_860,1.4443636177552737
0_863,1.261983903321845
0_865,1.4443636177552737
0_867,1.3531737605385592
0_869,1.3531737605385592
0_870,1.3531737605385592
0_872,1.3531737605385592
0_874,1.4443636177552737
0_876,1.4443636177552737
0_878,1.535553474971988
0_879,1.9915027610555591
0_881,1.9915027610555591
0_883,2.082692618272273
0_885,1.9915027610555591
0_888,2.082692618272273
