1670090384.596481; 793269; 16
1670090384.620677; 793294; 16
1670090384.645675; 793319; 16
1670090384.670675; 793344; 16
1670090384.695675; 793369; 16
1670090384.720689; 793394; 16
1670090384.745671; 793419; 16
1670090384.770670; 793444; 16
1670090384.795681; 793469; 16
1670090384.820674; 793494; 16
1670090384.845671; 793519; 16
1670090384.870675; 793544; 16
1670090384.895675; 793569; 16
1670090384.920674; 793594; 16
1670090384.945671; 793619; 16
1670090384.970669; 793644; 16
1670090384.995670; 793669; 16
1670090385.020674; 793694; 16
1670090385.045677; 793719; 16
1670090385.070676; 793744; 16
1670090385.095676; 793769; 16
1670090385.251730; 793925; 16
1670090385.276671; 793950; 16
1670090385.301669; 793975; 16
1670090385.326670; 794000; 16
1670090385.351674; 794025; 16
1670090385.376676; 794050; 16
1670090385.401675; 794075; 16
1670090385.426675; 794100; 16
1670090385.451680; 794125; 16
1670090385.476676; 794150; 16
1670090385.501675; 794175; 16
1670090385.526675; 794200; 16
1670090385.551675; 794225; 16
1670090385.576680; 794250; 16
1670090385.601676; 794275; 16
1670090385.626669; 794300; 16
1670090385.651669; 794325; 16
1670090385.676683; 794350; 16
1670090385.701676; 794375; 16
1670090385.726675; 794400; 16
1670090385.751675; 794425; 16
1670090385.776680; 794450; 16
1670090385.801676; 794475; 16
1670090385.826675; 794500; 16
1670090385.851675; 794525; 16
1670090385.876680; 794550; 16
1670090385.901676; 794575; 16
1670090385.926675; 794600; 16
1670090385.951675; 794625; 16
1670090385.976680; 794650; 16
1670090386.001676; 794675; 16
1670090386.026671; 794700; 16
1670090386.051671; 794725; 16
1670090386.076683; 794750; 16
1670090386.101672; 794775; 16
1670090386.126675; 794800; 16
1670090386.151675; 794825; 16
1670090386.176680; 794850; 16
1670090386.201676; 794875; 16
1670090386.226675; 794900; 16
1670090386.251669; 794925; 16
1670090386.276674; 794950; 16
1670090386.301671; 794975; 16
1670090386.326670; 795000; 16
1670090386.351669; 795025; 16
1670090386.376675; 795050; 16
1670090386.401680; 795075; 16
1670090386.426676; 795100; 16
1670090386.451670; 795125; 16
