1670091710.942563; 490214; 3
1670091710.967356; 490239; 3
1670091710.992359; 490264; 3
1670091711.017359; 490289; 3
1670091711.042361; 490314; 3
1670091711.067375; 490339; 3
1670091711.092362; 490364; 3
1670091711.117355; 490389; 3
1670091711.142354; 490414; 3
1670091711.167359; 490439; 3
1670091711.192355; 490464; 3
1670091711.217354; 490489; 3
1670091711.242354; 490514; 3
1670091711.267359; 490539; 3
1670091711.292360; 490564; 3
1670091711.317359; 490589; 3
1670091711.342359; 490614; 3
1670091711.367359; 490639; 3
1670091711.392364; 490664; 3
1670091711.417360; 490689; 3
1670091711.442359; 490714; 3
1670091711.467354; 490739; 3
1670091711.623527; 490895; 3
1670091711.648361; 490920; 3
1670091711.673359; 490945; 3
1670091711.698359; 490970; 3
1670091711.723364; 490995; 3
1670091711.748361; 491020; 3
1670091711.773354; 491045; 3
1670091711.798354; 491070; 3
1670091711.823359; 491095; 3
1670091711.848369; 491120; 3
1670091711.873359; 491145; 3
1670091711.898359; 491170; 3
1670091711.923354; 491195; 3
1670091711.948359; 491220; 3
1670091711.973355; 491245; 3
1670091711.998354; 491270; 3
1670091712.023354; 491295; 3
1670091712.048369; 491320; 3
1670091712.073362; 491345; 3
1670091712.098355; 491370; 3
1670091712.123361; 491395; 3
1670091712.148364; 491420; 3
1670091712.173360; 491445; 3
1670091712.198359; 491470; 3
1670091712.223359; 491495; 3
1670091712.248364; 491520; 3
1670091712.273360; 491545; 3
1670091712.298359; 491570; 3
1670091712.323359; 491595; 3
1670091712.348359; 491620; 3
1670091712.373364; 491645; 3
1670091712.398360; 491670; 3
1670091712.423359; 491695; 3
1670091712.448359; 491720; 3
1670091712.473367; 491745; 3
1670091712.498360; 491770; 3
1670091712.523359; 491795; 3
1670091712.548359; 491820; 3
1670091712.573364; 491845; 3
1670091712.598361; 491870; 3
1670091712.623359; 491895; 3
1670091712.648359; 491920; 3
1670091712.673393; 491945; 3
1670091712.698356; 491970; 3
1670091712.723359; 491995; 3
1670091712.748359; 492020; 3
1670091712.773354; 492045; 3
1670091712.798359; 492070; 3
1670091712.823355; 492095; 3
1670091712.848354; 492120; 3
1670091712.873356; 492145; 3
1670091712.898368; 492170; 3
1670091712.923360; 492195; 3
1670091712.948359; 492220; 3
1670091712.973359; 492245; 3
1670091712.998364; 492270; 3
1670091713.023360; 492295; 3
1670091713.048355; 492320; 3
1670091713.073360; 492345; 3
1670091713.098355; 492370; 3
1670091713.123365; 492395; 3
1670091713.148360; 492420; 3
1670091713.173359; 492445; 3
1670091713.198359; 492470; 3
1670091713.223364; 492495; 3
1670091713.248361; 492520; 3
