1429,57.2,0.08,0.18
1430,57.24,0.06,0.18
1431,57.28,0.06,0.18
1432,57.32,0.06,0.18
1433,57.36,0.06,0.18
1434,57.4,0.06,0.18
1435,57.44,0.06,0.18
1438,57.56,0.08,0.18
1439,57.6,0.08,0.18
1440,57.64,0.08,0.18
1441,57.68,0.08,0.18
1442,57.72,0.08,0.18
1443,57.76,0.06,0.18
1444,57.8,0.06,0.18
1445,57.84,0.06,0.18
1446,57.88,0.06,0.18
1447,57.92,0.06,0.18
1448,57.96,0.08,0.18
1449,58.0,0.08,0.18
1450,58.04,0.08,0.18
1451,58.08,0.08,0.18
1452,58.12,0.08,0.18
1453,58.16,0.06,0.18
1454,58.2,0.06,0.18
1455,58.24,0.06,0.18
1456,58.28,0.06,0.18
1457,58.32,0.06,0.18
1458,58.36,0.06,0.18
1459,58.4,0.06,0.18
1460,58.44,0.06,0.18
1463,58.56,0.08,0.18
1464,58.6,0.08,0.18
1465,58.64,0.08,0.18
1466,58.68,0.06,0.18
1467,58.72,0.06,0.18
1468,58.76,0.06,0.18
1469,58.8,0.06,0.18
1470,58.84,0.06,0.18
1471,58.88,0.08,0.18
1472,58.92,0.08,0.18
1473,58.96,0.08,0.18
1474,59.0,0.08,0.18
1475,59.04,0.08,0.18
1476,59.08,0.08,0.18
1477,59.12,0.08,0.18
1478,59.16,0.08,0.18
1479,59.2,0.06,0.18
1480,59.24,0.06,0.18
1481,59.28,0.06,0.18
1482,59.32,0.06,0.18
1483,59.36,0.06,0.18
1484,59.4,0.08,0.18
1485,59.44,0.08,0.18
1488,59.56,0.08,0.18
1489,59.6,0.08,0.18
1490,59.64,0.08,0.18
1491,59.68,0.08,0.18
1492,59.72,0.06,0.18
1493,59.76,0.06,0.18
1494,59.8,0.06,0.18
1495,59.84,0.06,0.18
1496,59.88,0.06,0.18
1497,59.92,0.08,0.18
1498,59.96,0.08,0.18
1499,60.0,0.08,0.18
1500,60.04,0.08,0.18
1501,60.08,0.08,0.18
1502,60.12,0.06,0.18
1503,60.16,0.06,0.18
1504,60.2,0.06,0.18
1505,60.24,0.06,0.18
1506,60.28,0.06,0.18
1507,60.32,0.06,0.18
1508,60.36,0.06,0.18
1509,60.4,0.08,0.18
1510,60.44,0.08,0.18
1513,60.56,0.08,0.18
1514,60.6,0.06,0.18
1515,60.64,0.06,0.18
1516,60.68,0.06,0.18
1517,60.72,0.06,0.18
1518,60.76,0.06,0.18
1519,60.8,0.06,0.18
1520,60.84,0.08,0.18
1521,60.88,0.08,0.18
1522,60.92,0.08,0.18
1523,60.96,0.08,0.18
1524,61.0,0.08,0.18
1525,61.04,0.06,0.18
1526,61.08,0.06,0.18
1527,61.12,0.06,0.18
1528,61.16,0.06,0.18
1529,61.2,0.06,0.18
1530,61.24,0.06,0.18
1531,61.28,0.06,0.18
1532,61.32,0.06,0.18
1533,61.36,0.08,0.18
1534,61.4,0.08,0.18
1535,61.44,0.08,0.18
1538,61.56,0.08,0.18
1539,61.6,0.08,0.18
1540,61.64,0.06,0.18
1541,61.68,0.06,0.18
1542,61.72,0.06,0.18
1543,61.76,0.08,0.18
1544,61.8,0.08,0.18
1545,61.84,0.08,0.18
1546,61.88,0.08,0.18
1547,61.92,0.08,0.18
1548,61.96,0.08,0.18
1549,62.0,0.08,0.18
1550,62.04,0.08,0.18
1551,62.08,0.06,0.18
1552,62.12,0.06,0.18
1553,62.16,0.08,0.18
1554,62.2,0.08,0.18
1555,62.24,0.08,0.18
1556,62.28,0.08,0.18
1557,62.32,0.08,0.18
1558,62.36,0.08,0.18
1559,62.4,0.08,0.18
1560,62.44,0.08,0.18
1563,62.56,0.06,0.18
1564,62.6,0.06,0.18
1565,62.64,0.06,0.18
1566,62.68,0.08,0.18
1567,62.72,0.08,0.18
1568,62.76,0.08,0.18
1569,62.8,0.08,0.18
1570,62.84,0.08,0.18
1571,62.88,0.08,0.18
1572,62.92,0.08,0.18
1573,62.96,0.08,0.18
1574,63.0,0.08,0.18
1575,63.04,0.08,0.18
1576,63.08,0.08,0.18
1577,63.12,0.08,0.18
1578,63.16,0.08,0.18
1579,63.2,0.08,0.18
1580,63.24,0.08,0.18
1581,63.28,0.08,0.18
1582,63.32,0.08,0.18
1583,63.36,0.08,0.18
1584,63.4,0.08,0.18
1585,63.44,0.08,0.18
1588,63.56,0.08,0.18
1589,63.6,0.08,0.18
1590,63.64,0.08,0.18
1591,63.68,0.08,0.18
1592,63.72,0.08,0.18
1593,63.76,0.08,0.18
1594,63.8,0.08,0.18
1595,63.84,0.08,0.18
1596,63.88,0.08,0.18
1597,63.92,0.08,0.18
1598,63.96,0.08,0.18
1599,64.0,0.08,0.18
1601,64.08,0.08,0.18
1602,64.12,0.08,0.18
1603,64.16,0.08,0.18
1604,64.2,0.08,0.18
1605,64.24,0.08,0.18
1606,64.28,0.08,0.18
1607,64.32,0.08,0.18
1608,64.36,0.08,0.18
1609,64.4,0.08,0.18
1610,64.44,0.08,0.18
1611,64.48,0.08,0.18
1612,64.52,0.08,0.18
1613,64.56,0.08,0.18
1614,64.6,0.08,0.18
1615,64.64,0.08,0.18
1616,64.68,0.08,0.18
1617,64.72,0.08,0.18
1618,64.76,0.08,0.18
1619,64.8,0.08,0.18
1620,64.84,0.08,0.18
1621,64.88,0.08,0.18
1622,64.92,0.08,0.18
1624,65.0,0.08,0.18
1626,65.08,0.08,0.18
1627,65.12,0.08,0.18
1628,65.16,0.08,0.18
1629,65.2,0.08,0.18
1630,65.24,0.08,0.18
1631,65.28,0.08,0.18
1632,65.32,0.08,0.18
1633,65.36,0.08,0.18
1634,65.4,0.08,0.18
1635,65.44,0.08,0.18
1636,65.48,0.08,0.18
1637,65.52,0.08,0.18
1638,65.56,0.08,0.18
1639,65.6,0.08,0.18
1640,65.64,0.08,0.18
1641,65.68,0.08,0.18
1642,65.72,0.08,0.18
1643,65.76,0.08,0.18
1644,65.8,0.08,0.18
1645,65.84,0.08,0.18
1646,65.88,0.08,0.18
1647,65.92,0.08,0.18
1649,66.0,0.08,0.18
1651,66.08,0.08,0.18
1652,66.12,0.08,0.19
1653,66.16,0.08,0.19
1654,66.2,0.08,0.19
1655,66.24,0.08,0.19
1656,66.28,0.08,0.19
1657,66.32,0.08,0.19
1658,66.36,0.08,0.19
1659,66.4,0.08,0.19
1660,66.44,0.08,0.19
1661,66.48,0.08,0.19
1662,66.52,0.08,0.19
1663,66.56,0.08,0.19
1664,66.6,0.08,0.19
1665,66.64,0.08,0.19
1666,66.68,0.08,0.19
1667,66.72,0.08,0.19
1668,66.76,0.08,0.19
1669,66.8,0.08,0.19
1670,66.84,0.08,0.19
1671,66.88,0.08,0.19
1672,66.92,0.08,0.19
1674,67.0,0.08,0.19
1676,67.08,0.08,0.19
1677,67.12,0.08,0.19
1678,67.16,0.08,0.19
1679,67.2,0.08,0.19
1680,67.24,0.08,0.19
1681,67.28,0.08,0.19
1682,67.32,0.08,0.19
1683,67.36,0.08,0.19
1684,67.4,0.08,0.19
1685,67.44,0.08,0.19
1686,67.48,0.08,0.19
1687,67.52,0.08,0.19
1688,67.56,0.08,0.19
1689,67.6,0.08,0.19
1690,67.64,0.08,0.19
1691,67.68,0.08,0.19
1692,67.72,0.08,0.19
1693,67.76,0.08,0.19
1694,67.8,0.08,0.19
1695,67.84,0.08,0.19
1696,67.88,0.08,0.19
1697,67.92,0.08,0.19
1699,68.0,0.08,0.19
1701,68.08,0.08,0.19
1702,68.12,0.08,0.19
1703,68.16,0.08,0.19
1704,68.2,0.08,0.19
1705,68.24,0.08,0.19
1706,68.28,0.08,0.19
1707,68.32,0.08,0.19
1708,68.36,0.08,0.19
1709,68.4,0.08,0.19
1710,68.44,0.08,0.19
1711,68.48,0.08,0.19
1712,68.52,0.08,0.19
1713,68.56,0.08,0.19
1714,68.6,0.08,0.19
1715,68.64,0.08,0.19
1716,68.68,0.08,0.19
1717,68.72,0.08,0.19
1718,68.76,0.08,0.19
1719,68.8,0.08,0.19
1720,68.84,0.08,0.2
1721,68.88,0.08,0.2
1722,68.92,0.08,0.2
1724,69.0,0.08,0.19
1726,69.08,0.08,0.19
1727,69.12,0.08,0.19
1728,69.16,0.08,0.19
1729,69.2,0.08,0.19
1730,69.24,0.08,0.2
1731,69.28,0.08,0.2
1732,69.32,0.08,0.2
1733,69.36,0.08,0.2
1734,69.4,0.1,0.2
1735,69.44,0.1,0.2
1736,69.48,0.1,0.2
1737,69.52,0.1,0.2
1738,69.56,0.1,0.2
1739,69.6,0.1,0.2
1740,69.64,0.1,0.2
1741,69.68,0.1,0.2
1742,69.72,0.1,0.2
1743,69.76,0.1,0.2
1744,69.8,0.08,0.2
1745,69.84,0.08,0.2
1746,69.88,0.08,0.2
1747,69.92,0.08,0.2
1749,70.0,0.08,0.2
1751,70.08,0.08,0.2
1752,70.12,0.08,0.2
1753,70.16,0.08,0.2
1754,70.2,0.08,0.2
1755,70.24,0.08,0.2
1756,70.28,0.08,0.2
1757,70.32,0.08,0.2
1758,70.36,0.08,0.2
1759,70.4,0.08,0.2
1760,70.44,0.08,0.2
1761,70.48,0.08,0.2
1762,70.52,0.08,0.2
1763,70.56,0.08,0.2
1764,70.6,0.08,0.2
1765,70.64,0.08,0.2
1766,70.68,0.08,0.2
1767,70.72,0.08,0.2
1768,70.76,0.08,0.2
1769,70.8,0.08,0.2
1770,70.84,0.08,0.2
1771,70.88,0.08,0.2
1772,70.92,0.08,0.2
1774,71.0,0.08,0.2
1776,71.08,0.08,0.2
1777,71.12,0.08,0.2
1778,71.16,0.08,0.2
1779,71.2,0.08,0.2
1780,71.24,0.08,0.2
1781,71.28,0.08,0.2
1782,71.32,0.08,0.2
1783,71.36,0.08,0.2
1784,71.4,0.08,0.19
1785,71.44,0.08,0.19
1786,71.48,0.08,0.19
1787,71.52,0.08,0.19
1788,71.56,0.08,0.19
1789,71.6,0.08,0.19
1790,71.64,0.08,0.19
1791,71.68,0.08,0.19
1792,71.72,0.08,0.19
1793,71.76,0.08,0.19
1794,71.8,0.08,0.19
1795,71.84,0.08,0.19
1796,71.88,0.08,0.19
1797,71.92,0.08,0.19
1799,72.0,0.08,0.2
1801,72.08,0.08,0.19
1802,72.12,0.08,0.19
1803,72.16,0.08,0.19
1804,72.2,0.08,0.19
1805,72.24,0.08,0.2
1806,72.28,0.08,0.2
1807,72.32,0.08,0.2
1808,72.36,0.08,0.2
1809,72.4,0.08,0.2
1810,72.44,0.08,0.2
1811,72.48,0.08,0.2
1812,72.52,0.08,0.2
1813,72.56,0.08,0.2
1814,72.6,0.08,0.2
1815,72.64,0.08,0.2
1816,72.68,0.08,0.2
1817,72.72,0.08,0.2
1818,72.76,0.08,0.2
1819,72.8,0.08,0.2
1820,72.84,0.08,0.2
1821,72.88,0.08,0.2
1822,72.92,0.08,0.2
1824,73.0,0.08,0.2
1826,73.08,0.08,0.2
1827,73.12,0.08,0.2
1828,73.16,0.08,0.2
1829,73.2,0.08,0.2
1830,73.24,0.08,0.2
1831,73.28,0.08,0.2
1832,73.32,0.08,0.2
1833,73.36,0.08,0.2
1834,73.4,0.08,0.2
1835,73.44,0.08,0.2
1836,73.48,0.08,0.2
1837,73.52,0.08,0.2
1838,73.56,0.08,0.2
1839,73.6,0.08,0.2
1840,73.64,0.08,0.2
1841,73.68,0.08,0.2
1842,73.72,0.08,0.2
1843,73.76,0.08,0.2
1844,73.8,0.08,0.2
1845,73.84,0.08,0.2
1846,73.88,0.08,0.2
1847,73.92,0.08,0.2
1849,74.0,0.08,0.2
1851,74.08,0.08,0.19
1852,74.12,0.08,0.19
1853,74.16,0.08,0.19
1854,74.2,0.08,0.19
1855,74.24,0.08,0.19
1856,74.28,0.08,0.19
1857,74.32,0.08,0.19
1858,74.36,0.08,0.19
1859,74.4,0.08,0.19
1860,74.44,0.08,0.19
1861,74.48,0.08,0.19
1862,74.52,0.08,0.19
1863,74.56,0.08,0.19
1864,74.6,0.08,0.19
1865,74.64,0.08,0.19
1866,74.68,0.08,0.19
1867,74.72,0.08,0.19
1868,74.76,0.08,0.19
1869,74.8,0.08,0.19
1870,74.84,0.08,0.19
1871,74.88,0.08,0.19
1872,74.92,0.08,0.19
1874,75.0,0.08,0.19
1876,75.08,0.08,0.19
1877,75.12,0.08,0.19
1878,75.16,0.08,0.19
1879,75.2,0.08,0.19
1880,75.24,0.08,0.19
1881,75.28,0.08,0.19
1882,75.32,0.08,0.19
1883,75.36,0.08,0.19
1884,75.4,0.08,0.19
1885,75.44,0.08,0.19
1886,75.48,0.08,0.19
1887,75.52,0.08,0.19
1888,75.56,0.08,0.19
1889,75.6,0.08,0.19
1890,75.64,0.08,0.19
1891,75.68,0.08,0.19
1892,75.72,0.08,0.19
1893,75.76,0.08,0.19
1894,75.8,0.08,0.19
1895,75.84,0.08,0.2
1896,75.88,0.08,0.2
1897,75.92,0.08,0.2
1899,76.0,0.08,0.2
1901,76.08,0.08,0.2
1902,76.12,0.08,0.2
1903,76.16,0.08,0.2
1904,76.2,0.08,0.2
1905,76.24,0.08,0.2
1906,76.28,0.08,0.2
1907,76.32,0.08,0.2
1908,76.36,0.08,0.2
1909,76.4,0.08,0.2
1910,76.44,0.08,0.2
1911,76.48,0.08,0.2
1912,76.52,0.08,0.2
1913,76.56,0.08,0.2
1914,76.6,0.08,0.2
1915,76.64,0.08,0.2
1916,76.68,0.08,0.2
1917,76.72,0.08,0.2
1918,76.76,0.08,0.2
1919,76.8,0.08,0.2
1920,76.84,0.08,0.2
1921,76.88,0.08,0.2
1922,76.92,0.08,0.2
1924,77.0,0.08,0.2
1926,77.08,0.08,0.2
1927,77.12,0.08,0.2
1928,77.16,0.08,0.2
1929,77.2,0.08,0.2
1930,77.24,0.08,0.2
1931,77.28,0.08,0.2
1932,77.32,0.08,0.2
1933,77.36,0.08,0.2
1934,77.4,0.08,0.2
1935,77.44,0.08,0.2
1936,77.48,0.08,0.2
1937,77.52,0.08,0.2
1938,77.56,0.08,0.2
1939,77.6,0.08,0.2
1940,77.64,0.08,0.2
1941,77.68,0.08,0.2
1942,77.72,0.08,0.2
1943,77.76,0.08,0.2
1944,77.8,0.08,0.2
1945,77.84,0.08,0.2
1946,77.88,0.08,0.2
1947,77.92,0.08,0.21
1949,78.0,0.08,0.21
1951,78.08,0.08,0.21
1952,78.12,0.08,0.21
1953,78.16,0.08,0.21
1954,78.2,0.08,0.21
1955,78.24,0.08,0.21
1956,78.28,0.08,0.21
1957,78.32,0.08,0.21
1958,78.36,0.08,0.21
1959,78.4,0.08,0.21
1960,78.44,0.08,0.2
1961,78.48,0.08,0.2
1962,78.52,0.08,0.2
1963,78.56,0.08,0.2
1964,78.6,0.08,0.2
1965,78.64,0.08,0.2
1966,78.68,0.08,0.2
1967,78.72,0.08,0.2
1968,78.76,0.08,0.21
1969,78.8,0.08,0.21
1970,78.84,0.08,0.21
1971,78.88,0.08,0.21
1972,78.92,0.08,0.21
1974,79.0,0.08,0.2
1976,79.08,0.08,0.2
1977,79.12,0.08,0.2
1978,79.16,0.08,0.2
1979,79.2,0.08,0.2
1980,79.24,0.08,0.2
1981,79.28,0.08,0.2
1982,79.32,0.08,0.2
1983,79.36,0.08,0.2
1984,79.4,0.08,0.21
1985,79.44,0.08,0.21
1986,79.48,0.08,0.21
1987,79.52,0.08,0.21
1988,79.56,0.08,0.21
1989,79.6,0.08,0.21
1990,79.64,0.08,0.21
1991,79.68,0.08,0.21
1992,79.72,0.08,0.21
1993,79.76,0.08,0.21
1994,79.8,0.08,0.21
1995,79.84,0.08,0.21
1996,79.88,0.08,0.21
1997,79.92,0.08,0.21
1999,80.0,0.08,0.21
2001,80.08,0.08,0.21
2002,80.12,0.08,0.21
2003,80.16,0.08,0.21
2004,80.2,0.08,0.21
2005,80.24,0.08,0.21
2006,80.28,0.08,0.21
2007,80.32,0.08,0.22
2008,80.36,0.08,0.22
2009,80.4,0.08,0.22
2010,80.44,0.08,0.22
2011,80.48,0.08,0.22
2012,80.52,0.08,0.22
2013,80.56,0.08,0.22
2014,80.6,0.08,0.22
2015,80.64,0.08,0.22
2016,80.68,0.08,0.22
2017,80.72,0.08,0.22
2018,80.76,0.08,0.22
2019,80.8,0.08,0.22
2020,80.84,0.08,0.22
2021,80.88,0.08,0.22
2022,80.92,0.08,0.22
2024,81.0,0.08,0.22
2026,81.08,0.08,0.22
2027,81.12,0.08,0.21
2028,81.16,0.08,0.21
2029,81.2,0.08,0.21
2030,81.24,0.08,0.22
2031,81.28,0.08,0.22
2032,81.32,0.08,0.22
2033,81.36,0.1,0.22
2034,81.4,0.1,0.22
2035,81.44,0.1,0.22
2036,81.48,0.1,0.22
2037,81.52,0.1,0.23
2038,81.56,0.1,0.22
2039,81.6,0.1,0.22
2040,81.64,0.1,0.22
2041,81.68,0.1,0.22
2042,81.72,0.1,0.23
2043,81.76,0.1,0.23
2044,81.8,0.1,0.23
2045,81.84,0.1,0.23
2046,81.88,0.1,0.23
2047,81.92,0.1,0.23
2049,82.0,0.1,0.22
2051,82.08,0.1,0.22
2052,82.12,0.1,0.22
2053,82.16,0.1,0.22
2054,82.2,0.1,0.22
2056,82.28,0.1,0.22
2057,82.32,0.1,0.22
2058,82.36,0.1,0.22
2059,82.4,0.1,0.22
2060,82.44,0.1,0.22
2063,82.56,0.1,0.23
2064,82.6,0.1,0.23
2065,82.64,0.1,0.23
2066,82.68,0.1,0.24
2067,82.72,0.1,0.24
2069,82.8,0.1,0.24
2070,82.84,0.1,0.24
2071,82.88,0.1,0.24
2072,82.92,0.1,0.24
2074,83.0,0.1,0.24
2076,83.08,0.1,0.24
2077,83.12,0.1,0.24
2078,83.16,0.1,0.24
2079,83.2,0.1,0.24
2081,83.28,0.1,0.25
2082,83.32,0.12,0.25
2083,83.36,0.12,0.25
2084,83.4,0.12,0.25
2085,83.44,0.12,0.25
2088,83.56,0.12,0.25
2089,83.6,0.14,0.26
2090,83.64,0.14,0.26
2091,83.68,0.14,0.27
2092,83.72,0.16,0.27
2094,83.8,0.18,0.27
2095,83.84,0.18,0.27
2096,83.88,0.18,0.28
2097,83.92,0.18,0.28
2099,84.0,0.22,0.28
2101,84.08,0.22,0.29
2102,84.12,0.22,0.29
2103,84.16,0.22,0.29
2104,84.2,0.22,0.3
2106,84.28,0.24,0.3
2107,84.32,0.24,0.3
2108,84.36,0.3,0.3
2109,84.4,0.3,0.3
2110,84.44,0.32,0.3
2113,84.56,0.32,0.31
2114,84.6,0.32,0.31
2115,84.64,0.34,0.31
2116,84.68,0.34,0.31
2117,84.72,0.34,0.31
2119,84.8,0.34,0.31
2120,84.84,0.36,0.32
2121,84.88,0.36,0.32
2122,84.92,0.36,0.32
2124,85.0,0.36,0.31
2126,85.08,0.42,0.32
2127,85.12,0.42,0.31
2128,85.16,0.46,0.31
2129,85.2,0.46,0.31
2131,85.28,0.52,0.32
2132,85.32,0.52,0.33
2133,85.36,0.48,0.33
2134,85.4,0.48,0.33
2135,85.44,0.48,0.34
2138,85.56,0.44,0.34
2139,85.6,0.44,0.34
2140,85.64,0.44,0.34
2141,85.68,0.42,0.34
2142,85.72,0.42,0.34
2144,85.8,0.54,0.34
2145,85.84,0.54,0.34
2146,85.88,0.6,0.34
2147,85.92,0.6,0.34
2149,86.0,0.48,0.34
2151,86.08,0.34,0.35
2152,86.12,0.34,0.35
2153,86.16,0.34,0.34
2154,86.2,0.34,0.34
2156,86.28,0.36,0.34
2157,86.32,0.36,0.34
2158,86.36,0.32,0.34
2159,86.4,0.32,0.34
2160,86.44,0.32,0.33
2163,86.56,0.32,0.33
2164,86.6,0.32,0.33
2165,86.64,0.32,0.32
2166,86.68,0.32,0.32
2167,86.72,0.32,0.32
2169,86.8,0.34,0.31
2170,86.84,0.34,0.31
2171,86.88,0.36,0.3
2172,86.92,0.36,0.3
2174,87.0,0.32,0.3
2176,87.08,0.28,0.3
2177,87.12,0.28,0.3
2178,87.16,0.28,0.3
2179,87.2,0.26,0.3
2181,87.28,0.22,0.3
2182,87.32,0.22,0.3
2183,87.36,0.22,0.29
2184,87.4,0.2,0.29
2185,87.44,0.2,0.28
2188,87.56,0.18,0.27
2189,87.6,0.12,0.27
2190,87.64,0.12,0.27
2191,87.68,0.12,0.27
2192,87.72,0.12,0.28
2194,87.8,0.12,0.28
2195,87.84,0.12,0.27
2196,87.88,0.12,0.27
2197,87.92,0.1,0.27
2199,88.0,0.1,0.27
2201,88.08,0.1,0.27
2202,88.12,0.1,0.27
2203,88.16,0.1,0.27
2204,88.2,0.1,0.28
2206,88.28,0.1,0.28
2207,88.32,0.1,0.28
2208,88.36,0.1,0.28
2209,88.4,0.1,0.27
2210,88.44,0.1,0.27
2213,88.56,0.1,0.26
2214,88.6,0.08,0.26
2215,88.64,0.08,0.26
2216,88.68,0.08,0.25
2217,88.72,0.08,0.25
2219,88.8,0.08,0.24
2220,88.84,0.08,0.24
2221,88.88,0.08,0.23
2222,88.92,0.08,0.23
2224,89.0,0.08,0.22
2226,89.08,0.08,0.21
2227,89.12,0.08,0.21
2228,89.16,0.08,0.21
2229,89.2,0.08,0.21
2231,89.28,0.08,0.21
2232,89.32,0.08,0.21
2233,89.36,0.08,0.21
2234,89.4,0.08,0.21
2235,89.44,0.08,0.21
2238,89.56,0.08,0.21
2239,89.6,0.08,0.21
2240,89.64,0.08,0.22
2241,89.68,0.08,0.22
2242,89.72,0.08,0.22
2244,89.8,0.08,0.22
2245,89.84,0.08,0.22
2246,89.88,0.08,0.22
2247,89.92,0.08,0.22
2249,90.0,0.08,0.22
2251,90.08,0.08,0.22
2252,90.12,0.08,0.22
2253,90.16,0.08,0.22
2254,90.2,0.08,0.22
2256,90.28,0.08,0.22
2257,90.32,0.08,0.22
2258,90.36,0.08,0.23
2259,90.4,0.08,0.23
2260,90.44,0.08,0.23
2263,90.56,0.08,0.23
2264,90.6,0.08,0.23
2265,90.64,0.08,0.23
2266,90.68,0.08,0.23
2267,90.72,0.08,0.23
2269,90.8,0.08,0.23
2270,90.84,0.08,0.23
2271,90.88,0.08,0.23
2272,90.92,0.08,0.23
2274,91.0,0.08,0.23
2276,91.08,0.08,0.23
2277,91.12,0.08,0.23
2278,91.16,0.08,0.23
2279,91.2,0.08,0.23
2281,91.28,0.08,0.23
2282,91.32,0.08,0.23
2283,91.36,0.08,0.23
2284,91.4,0.08,0.23
2285,91.44,0.08,0.23
2288,91.56,0.08,0.23
2289,91.6,0.08,0.23
2290,91.64,0.08,0.23
2291,91.68,0.08,0.23
2292,91.72,0.08,0.23
2294,91.8,0.08,0.23
2295,91.84,0.08,0.23
2296,91.88,0.08,0.23
2297,91.92,0.08,0.23
2299,92.0,0.08,0.23
2301,92.08,0.08,0.23
2302,92.12,0.08,0.23
2303,92.16,0.08,0.23
