1686090835.472213; 248202; 18
1686090835.521439; 248252; 18
1686090835.571435; 248302; 18
1686090835.621433; 248352; 18
1686090835.671435; 248402; 18
1686090835.721433; 248452; 18
1686090835.771435; 248502; 18
1686090835.821433; 248552; 18
1686090835.871435; 248602; 18
1686090835.921433; 248652; 18
1686090835.971435; 248702; 18
1686090836.021433; 248752; 18
1686090836.071437; 248802; 18
1686090836.121435; 248852; 18
1686090836.171431; 248902; 18
1686090836.221433; 248952; 18
1686090836.271427; 249002; 18
1686090836.321433; 249052; 18
1686090836.371427; 249102; 18
1686090836.421433; 249152; 18
1686090836.471432; 249202; 18
1686090836.521433; 249252; 18
1686090836.571438; 249302; 18
1686090836.621433; 249352; 18
1686090836.671432; 249402; 18
1686090836.721433; 249452; 18
1686090836.771435; 249502; 18
1686090836.821433; 249552; 18
1686090836.871435; 249602; 18
1686090836.921433; 249652; 18
1686090836.971435; 249702; 18
1686090837.021433; 249752; 18
1686090837.071437; 249802; 18
1686090837.121435; 249852; 18
1686090837.171435; 249902; 18
1686090837.221433; 249952; 18
1686090837.271435; 250002; 18
1686090837.321433; 250052; 18
1686090837.371435; 250102; 18
1686090837.421433; 250152; 18
1686090837.471435; 250202; 18
1686090837.521433; 250252; 18
1686090837.571435; 250302; 18
1686090837.621433; 250352; 18
1686090837.671435; 250402; 18
1686090837.721433; 250452; 18
1686090837.771435; 250502; 18
1686090837.821433; 250552; 18
1686090837.871435; 250602; 18
1686090837.921433; 250652; 18
1686090837.971435; 250702; 18
1686090838.021433; 250752; 18
1686090838.071423; 250802; 18
1686090838.121435; 250852; 18
1686090838.171435; 250902; 18
1686090838.221433; 250952; 18
1686090838.271435; 251002; 18
1686090838.321423; 251052; 18
1686090838.371435; 251102; 18
1686090838.421433; 251152; 18
1686090838.471435; 251202; 18
1686090838.521433; 251252; 18
1686090838.571435; 251302; 18
1686090838.621423; 251352; 18
1686090838.671435; 251402; 18
1686090838.721434; 251452; 18
1686090838.771435; 251502; 18
1686090838.821433; 251552; 18
1686090838.871435; 251602; 18
1686090838.921432; 251652; 18
1686090838.971435; 251702; 18
1686090839.021433; 251752; 18
1686090839.071437; 251802; 18
1686090839.121435; 251852; 18
1686090839.171435; 251902; 18
1686090839.221433; 251952; 18
1686090839.271435; 252002; 18
1686090839.321433; 252052; 18
1686090839.371435; 252102; 18
1686090839.421433; 252152; 18
1686090839.471435; 252202; 18
1686090839.521433; 252252; 18
1686090839.571435; 252302; 18
1686090839.621433; 252352; 18
1686090839.671435; 252402; 18
1686090839.721433; 252452; 18
1686090839.771435; 252502; 18
1686090839.821433; 252552; 18
1686090839.871435; 252602; 18
1686090839.921433; 252652; 18
1686090839.971435; 252702; 18
1686090840.021433; 252752; 18
1686090840.071437; 252802; 18
1686090840.121435; 252852; 18
1686090840.171435; 252902; 18
1686090840.221433; 252952; 18
1686090840.271435; 253002; 18
1686090840.321433; 253052; 18
1686090840.371435; 253102; 18
1686090840.421433; 253152; 18
1686090840.471432; 253202; 18
1686090840.521433; 253252; 19
1686090840.571425; 253302; 19
1686090840.621433; 253352; 20
1686090840.671431; 253402; 20
1686090840.721433; 253452; 20
1686090840.771435; 253502; 20
1686090840.821433; 253552; 21
1686090840.871446; 253602; 21
1686090840.921433; 253652; 22
1686090840.971435; 253702; 22
1686090841.021433; 253752; 23
1686090841.071462; 253802; 23
1686090841.121435; 253852; 23
1686090841.171435; 253902; 24
1686090841.221433; 253952; 24
1686090841.271435; 254002; 25
1686090841.321433; 254052; 25
1686090841.371435; 254102; 24
1686090841.421433; 254152; 24
1686090841.471435; 254202; 24
1686090841.521433; 254252; 24
1686090841.571435; 254302; 24
1686090841.621433; 254352; 24
1686090841.671435; 254402; 25
1686090841.721433; 254452; 25
1686090841.771435; 254502; 25
1686090841.821433; 254552; 25
1686090841.871435; 254602; 25
1686090841.921433; 254652; 25
1686090841.971435; 254702; 26
1686090842.021433; 254752; 26
1686090842.071437; 254802; 27
1686090842.121463; 254852; 27
1686090842.171436; 254902; 28
1686090842.221433; 254952; 28
1686090842.271435; 255002; 27
1686090842.321433; 255052; 27
1686090842.371435; 255102; 26
1686090842.421433; 255152; 26
1686090842.471435; 255202; 25
1686090842.521433; 255252; 25
1686090842.571435; 255302; 25
1686090842.621433; 255352; 25
1686090842.671435; 255402; 25
1686090842.721423; 255452; 25
1686090842.771435; 255502; 25
1686090842.821424; 255552; 25
1686090842.871435; 255602; 24
1686090842.921428; 255652; 24
1686090842.971435; 255702; 24
1686090843.021423; 255752; 24
1686090843.071437; 255802; 24
1686090843.121435; 255852; 24
1686090843.171435; 255902; 25
1686090843.221446; 255952; 25
1686090843.271435; 256002; 25
1686090843.321433; 256052; 25
1686090843.371435; 256102; 25
1686090843.421433; 256152; 25
1686090843.471435; 256202; 25
1686090843.521433; 256252; 25
1686090843.571435; 256302; 25
1686090843.621433; 256352; 25
1686090843.671435; 256402; 25
1686090843.721433; 256452; 23
1686090843.771435; 256502; 23
1686090843.821433; 256552; 23
1686090843.871435; 256602; 23
1686090843.921433; 256652; 23
1686090843.971435; 256702; 23
1686090844.021433; 256752; 23
1686090844.071437; 256802; 23
1686090844.121435; 256852; 23
1686090844.171435; 256902; 23
1686090844.221433; 256952; 22
1686090844.271435; 257002; 22
1686090844.321433; 257052; 21
1686090844.371435; 257102; 21
1686090844.421433; 257152; 20
1686090844.471435; 257202; 20
1686090844.521433; 257252; 21
1686090844.571435; 257302; 21
1686090844.621433; 257352; 26
1686090844.671435; 257402; 26
1686090844.721433; 257452; 29
1686090844.771427; 257502; 29
1686090844.821433; 257552; 30
1686090844.871435; 257602; 30
1686090844.921433; 257652; 27
1686090844.971435; 257702; 27
1686090845.021433; 257752; 25
1686090845.071428; 257802; 25
1686090845.121435; 257852; 24
1686090845.171435; 257902; 24
1686090845.221433; 257952; 21
1686090845.271432; 258002; 21
1686090845.321433; 258052; 20
1686090845.371435; 258102; 20
1686090845.421433; 258152; 20
1686090845.471435; 258202; 20
1686090845.521433; 258252; 20
1686090845.571435; 258302; 20
1686090845.621433; 258352; 20
