1686090957.712278; 370442; 20
1686090957.761438; 370492; 20
1686090957.811434; 370542; 20
1686090957.861432; 370592; 20
1686090957.911428; 370642; 20
1686090957.961426; 370692; 20
1686090958.011428; 370742; 20
1686090958.061428; 370792; 20
1686090958.111436; 370842; 20
1686090958.161432; 370892; 20
1686090958.211434; 370942; 20
1686090958.261426; 370992; 20
1686090958.311428; 371042; 20
1686090958.361432; 371092; 20
1686090958.411428; 371142; 20
1686090958.461426; 371192; 20
1686090958.511428; 371242; 20
1686090958.561432; 371292; 20
1686090958.611428; 371342; 20
1686090958.661432; 371392; 20
1686090958.711428; 371442; 20
1686090958.761432; 371492; 20
1686090958.811428; 371542; 20
1686090958.861426; 371592; 20
1686090958.911428; 371642; 20
1686090958.961426; 371692; 20
1686090959.011428; 371742; 20
1686090959.061428; 371792; 20
1686090959.111424; 371842; 20
1686090959.161426; 371892; 20
1686090959.211428; 371942; 20
1686090959.261426; 371992; 20
1686090959.311429; 372042; 20
1686090959.361432; 372092; 20
1686090959.411428; 372142; 20
1686090959.461432; 372192; 20
1686090959.511428; 372242; 20
1686090959.561432; 372292; 20
1686090959.611428; 372342; 20
1686090959.661432; 372392; 20
1686090959.711428; 372442; 20
1686090959.761437; 372492; 20
1686090959.811434; 372542; 20
1686090959.861433; 372592; 20
1686090959.911428; 372642; 20
1686090959.961435; 372692; 20
1686090960.011434; 372742; 20
1686090960.061434; 372792; 20
1686090960.111436; 372842; 20
1686090960.161426; 372892; 20
1686090960.211428; 372942; 20
1686090960.261432; 372992; 20
1686090960.311434; 373042; 20
1686090960.361426; 373092; 20
1686090960.411428; 373142; 20
1686090960.461432; 373192; 20
1686090960.511434; 373242; 20
1686090960.561426; 373292; 20
1686090960.611434; 373342; 20
1686090960.661426; 373392; 20
1686090960.711434; 373442; 20
1686090960.761426; 373492; 20
1686090960.811428; 373542; 20
1686090960.861426; 373592; 20
1686090960.911428; 373642; 20
1686090960.961432; 373692; 20
1686090961.011428; 373742; 20
1686090961.061428; 373792; 20
1686090961.111424; 373842; 20
1686090961.161426; 373892; 20
1686090961.211434; 373942; 20
1686090961.261426; 373992; 20
1686090961.311428; 374042; 20
